Esn,Localized Device Description,Device Description,Ip,Country,Region Code Display Name,Near Location,Ts
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a884:d0c1:ad39:f8d9,CA,Ontario,TORONTO,2024-09-29 18:43:58
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f85f:72df:95d6:bf95,CA,Ontario,TORONTO,2025-01-26 21:24:27
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:cda6:b413:42b9:730,CA,Ontario,TORONTO,2025-03-29 21:52:11
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:5d42:4092:dacf:ed6c,CA,Ontario,TORONTO,2024-11-20 23:33:45
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:2c89:16a1:b1e3:536f,CA,Ontario,TORONTO,2024-10-01 20:06:55
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:519d:1eed:63a6:488d,CA,Ontario,TORONTO,2024-11-26 02:56:53
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f5d4:a83b:9311:c820,CA,Ontario,TORONTO,2024-11-09 23:48:08
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:5d11:d1aa:596b:3444,CA,Ontario,TORONTO,2025-03-15 01:39:16
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:8902:100a:f1cd:8137,CA,Ontario,TORONTO,2024-06-16 02:59:17
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:31ca:a064:d339:b090,CA,Ontario,TORONTO,2025-03-27 22:45:53
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:e0c0:d5f0:ce3d:1d15,CA,Ontario,TORONTO,2024-12-24 15:39:29
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:658c:5ae:3847:9c05,CA,Ontario,TORONTO,2024-11-11 21:16:54
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a0fc:855e:c1d5:b724,CA,Ontario,TORONTO,2025-02-13 00:34:59
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f8cf:8fcf:6bba:893f,CA,Ontario,TORONTO,2025-03-15 20:41:58
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b499:d0a8:8580:5142,CA,Ontario,TORONTO,2025-01-15 20:48:48
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:7938:8d8:99e7:feda,CA,Ontario,TORONTO,2025-02-27 02:00:55
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b19d:76f4:71dc:d584,CA,Ontario,TORONTO,2024-09-04 22:31:51
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:e419:744a:370d:375,CA,Ontario,TORONTO,2024-06-18 01:00:19
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:e41e:9729:dbde:779,CA,Ontario,TORONTO,2024-06-09 02:17:12
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:4074:20fb:8a5:8fe4,CA,Ontario,TORONTO,2025-02-09 19:03:10
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:ac6c:f48:bbc1:793b,CA,Ontario,TORONTO,2024-06-21 21:21:57
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:1182:b543:9c95:edc3,CA,Ontario,TORONTO,2025-01-03 16:56:29
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:28af:9fa3:261a:eceb,CA,Ontario,TORONTO,2024-10-06 15:42:10
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:c555:284b:745c:9d2c,CA,Ontario,TORONTO,2025-02-07 00:26:45
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:cc9c:5f29:7baf:186c,CA,Ontario,TORONTO,2024-12-23 17:06:35
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:6058:a687:10a6:4252,CA,Ontario,TORONTO,2024-08-26 20:57:10
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:bdf3:c6fe:1b33:3f5,CA,Ontario,TORONTO,2024-08-31 03:28:22
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:31bc:cc1d:6fcf:8749,CA,Ontario,TORONTO,2025-03-02 04:55:40
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:29f7:c152:fa89:cde0,CA,Ontario,TORONTO,2024-09-09 01:13:31
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:dcf6:ff24:39d1:9cda,CA,Ontario,TORONTO,2024-09-13 01:43:04
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f58e:6451:976d:857,CA,Ontario,TORONTO,2024-11-28 23:58:25
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:3443:cddf:3f36:2dda,CA,Ontario,TORONTO,2025-02-02 00:51:24
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f1a4:bf33:772b:dc6c,CA,Ontario,TORONTO,2025-03-02 21:13:30
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:30d5:c895:5817:e8d6,CA,Ontario,TORONTO,2025-01-03 02:59:26
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:71f4:e087:fdb7:a819,CA,Ontario,TORONTO,2024-09-03 02:19:22
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f949:b5ec:8d94:41f7,CA,Ontario,TORONTO,2024-09-15 00:25:58
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:70fe:b93d:5254:5897,CA,Ontario,TORONTO,2025-02-14 23:58:48
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,99.225.96.19,CA,Ontario,TORONTO,2024-10-26 23:00:35
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:94fe:4bb4:8e1f:9db0,CA,Ontario,TORONTO,2024-09-19 01:26:15
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:18e6:876f:4b47:f156,CA,Ontario,TORONTO,2025-02-08 23:13:51
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f8d8:82:9066:e66d,CA,Ontario,TORONTO,2024-07-01 01:03:27
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a505:874b:492e:bc9,CA,Ontario,TORONTO,2025-03-30 21:14:51
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:ccad:c412:7dc3:145b,CA,Ontario,TORONTO,2025-03-21 00:52:12
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:9d83:565:61b4:dbee,CA,Ontario,TORONTO,2024-11-30 01:00:04
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b93f:7a0:8495:61b0,CA,Ontario,TORONTO,2024-11-20 03:03:44
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:e41e:9729:dbde:779,CA,Ontario,TORONTO,2024-06-09 02:17:20
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b45f:c4eb:c74e:ca4a,CA,Ontario,TORONTO,2025-01-28 03:49:37
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a4a8:7669:2294:306b,CA,Ontario,TORONTO,2024-10-03 03:17:18
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:40c5:d28f:ba19:cb38,CA,Ontario,TORONTO,2024-08-18 20:37:37
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a8b3:d36c:c727:88c6,CA,Ontario,TORONTO,2025-02-11 23:53:08
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f0e9:ecc:834b:43e9,CA,Ontario,TORONTO,2025-02-28 03:05:35
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:bcc0:3925:24e4:6681,CA,Ontario,TORONTO,2024-11-07 02:30:10
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:3424:430e:c26e:43e3,CA,Ontario,TORONTO,2024-08-03 01:06:14
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:78ab:6e00:8530:caf4,CA,Ontario,TORONTO,2025-01-21 03:18:41
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d47a:2b10:aa31:9125,CA,Ontario,TORONTO,2024-12-12 23:51:04
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:281f:1e34:dd32:d9f4,CA,Ontario,TORONTO,2024-08-24 20:52:44
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:682e:d672:6f20:ace2,CA,Ontario,TORONTO,2025-03-01 04:19:17
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b145:bb23:1447:cd74,CA,Ontario,TORONTO,2024-12-03 20:09:58
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:e0b2:3c43:4030:b5a,CA,Ontario,TORONTO,2025-02-08 00:35:37
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:bc4c:eb55:487c:cb4e,CA,Ontario,TORONTO,2024-07-27 00:34:45
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a996:52e:f511:c697,CA,Ontario,TORONTO,2024-11-09 02:05:32
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:69f7:55f7:6d21:bda1,CA,Ontario,TORONTO,2025-02-10 23:22:34
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:6c73:ea2c:e5d1:d3e1,CA,Ontario,TORONTO,2024-12-13 23:47:56
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:98be:b281:e092:96b8,CA,Ontario,TORONTO,2025-01-11 02:33:56
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f109:a51:416:5810,CA,Ontario,TORONTO,2025-03-25 02:35:51
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a96c:c4da:c53c:27e,CA,Ontario,TORONTO,2025-01-13 23:44:57
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d23:2c23:67c7:a74b,CA,Ontario,TORONTO,2024-12-05 00:48:15
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d899:83f4:6229:b1e6,CA,Ontario,TORONTO,2024-12-16 02:48:18
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:e5f4:5d35:b5b9:f3a4,CA,Ontario,TORONTO,2024-09-28 22:47:20
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:ad6b:bd95:d561:599e,CA,Ontario,TORONTO,2025-03-04 04:01:08
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:992b:ee24:c748:6ad1,CA,Ontario,TORONTO,2025-01-19 21:00:18
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:71e9:873d:7576:6306,CA,Ontario,TORONTO,2025-02-19 01:33:02
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:30f2:658e:5cb3:6256,CA,Ontario,TORONTO,2025-03-18 00:30:25
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:3c92:3933:ba02:9053,CA,Ontario,TORONTO,2024-12-09 20:41:18
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:46c:a02b:bfc9:d660,CA,Ontario,TORONTO,2025-02-26 03:18:29
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:2825:7bce:8739:917b,CA,Ontario,TORONTO,2024-10-12 00:47:35
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:3dca:3099:414e:5b7c,CA,Ontario,TORONTO,2025-03-27 03:06:32
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d983:229a:e29f:8fe1,CA,Ontario,TORONTO,2024-10-05 00:18:05
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:bd8c:72d6:920e:fe34,CA,Ontario,TORONTO,2024-11-23 23:38:33
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:5c21:9e16:f450:bdc5,CA,Ontario,TORONTO,2024-11-01 23:43:31
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:a57e:3441:43fa:d06d,CA,Ontario,TORONTO,2025-01-18 19:06:29
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:cd49:9eb:6dda:5c3d,CA,Ontario,TORONTO,2024-09-24 23:37:30
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:891b:47e3:f368:680d,CA,Ontario,TORONTO,2024-12-25 22:28:06
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:e990:dd18:55a3:f71a,CA,Ontario,TORONTO,2024-10-12 23:04:58
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:846:2c82:9177:b8d2,CA,Ontario,TORONTO,2024-12-22 18:19:33
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:9d64:d50:7c03:d470,CA,Ontario,TORONTO,2025-03-08 01:23:51
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:bd5c:b462:a616:2cf1,CA,Ontario,TORONTO,2025-01-22 01:49:01
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:58ea:17e4:ff9:2a70,CA,Ontario,TORONTO,2024-12-12 04:01:39
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b07d:819f:1cbc:4e51,CA,Ontario,TORONTO,2024-09-07 03:05:33
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:dcc:f6f0:9002:41ab,CA,Ontario,TORONTO,2024-12-26 23:33:02
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:15a2:ff70:a62c:de62,CA,Ontario,TORONTO,2024-09-16 00:41:00
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:2d64:5d64:892:f72a,CA,Ontario,TORONTO,2025-01-24 01:04:45
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f5ca:c6bc:6bfa:f090,CA,Ontario,TORONTO,2025-03-09 20:15:19
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f1dc:5a7d:3c1e:6164,CA,Ontario,TORONTO,2024-07-07 23:04:57
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b0b5:8e7c:22c7:d756,CA,Ontario,TORONTO,2024-07-24 00:00:42
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d185:bb3d:54b3:6f2,CA,Ontario,TORONTO,2024-11-24 20:11:06
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:950:6dd0:ed63:ccad,CA,Ontario,TORONTO,2024-12-29 04:35:50
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b0ad:4103:630:9747,CA,Ontario,TORONTO,2025-02-12 21:04:13
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:94a1:8e4b:2499:304d,CA,Ontario,TORONTO,2024-06-08 03:12:19
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:41ed:eed5:2381:9c58,CA,Ontario,TORONTO,2025-01-23 03:31:59
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:9daa:e126:301:ebdc,CA,Ontario,TORONTO,2025-01-24 21:21:23
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:b50d:b44:dc63:3018,CA,Ontario,TORONTO,2024-11-17 23:12:14
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:1d93:2725:97c7:f1e3,CA,Ontario,TORONTO,2025-03-08 21:09:49
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:5b1:2a9a:60e1:d7e6,CA,Ontario,TORONTO,2025-02-01 00:49:26
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:f40d:5a08:f00a:a8c2,CA,Ontario,TORONTO,2024-10-14 04:22:00
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d90b:c69a:4f7c:6678,CA,Ontario,TORONTO,2024-12-15 03:09:26
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:5c16:d2fc:18da:684a,CA,Ontario,TORONTO,2024-12-08 21:42:11
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:2ce9:95e7:7494:1d92,CA,Ontario,TORONTO,2025-01-01 23:32:15
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:2579:47ad:9508:83f4,CA,Ontario,TORONTO,2024-07-05 14:04:31
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:18ca:c0aa:3b78:b8fb,CA,Ontario,TORONTO,2024-09-25 19:32:03
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:6c8f:b91d:8472:ac5a,CA,Ontario,TORONTO,2024-11-16 17:17:57
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:d886:f490:33c4:9002,CA,Ontario,TORONTO,2024-11-18 16:33:53
COMRGR1005-000C010D0306A228-F88B3786B927,Rogers_Arris-Xi6-5.1.1,Rogers_Arris-Xi6-5.1.1,2607:fea8:11dc:f9e0:52d:f67f:f20e:2074,CA,Ontario,TORONTO,2024-12-06 00:00:54
